model,config_id,fold,hidden_dim,num_layers,heads,dropout,lr,weight_decay,train_acc,train_f1,train_mae,train_mse,train_rmse,val_acc,val_f1,val_mae,val_mse,val_rmse,test_acc,test_f1,test_mae,test_mse,test_rmse
GCN,79,0,128,3,1,0.3,0.0003,0.0005,0.540725138794195,0.5184351454088598,0.91854972241161,1.83709944482322,1.3553964161171521,0.5391770148526905,0.5173387421242295,0.9216459702946189,1.8432919405892378,1.3576788797757877,0.5402641421224872,0.5181865762166634,0.9194717157550257,1.8389434315100515,1.3560764843879756
GCN,79,1,128,3,1,0.3,0.0003,0.0005,0.5173127495860524,0.4163183715272453,0.9653745008278952,1.9307490016557904,1.3895139443905522,0.5177014852690528,0.41709996298625934,0.9645970294618943,1.9291940589237886,1.3889543041165135,0.5169082125603864,0.41585398484445213,0.966183574879227,1.932367149758454,1.3900960937138318
GCN,79,2,128,3,1,0.3,0.0003,0.0005,0.527253247622874,0.52666604653301,0.9454935047542521,1.8909870095085042,1.3751316335204073,0.529145361577794,0.5286465802662459,0.941709276844412,1.883418553688824,1.3723769721504453,0.5293464497905912,0.5287747916249983,0.9413071004188176,1.8826142008376352,1.3720838898688503
GCN,80,0,128,3,1,0.0,0.001,0.0,0.5566255965715399,0.5206655037943293,0.8867488068569203,1.7734976137138405,1.3317273045612006,0.5561236912588264,0.5199083171503293,0.8877526174823472,1.7755052349646945,1.3324808572601314,0.555341280972417,0.5190653437136835,0.8893174380551659,1.7786348761103319,1.3336547064777793
GCN,80,1,128,3,1,0.0,0.001,0.0,0.5844574851465861,0.5782268259326331,0.8310850297068277,1.6621700594136555,1.289251744002565,0.5864134404674946,0.5795482207414673,0.827173119065011,1.654346238130022,1.2862139161624795,0.5820671653420602,0.5756746185303082,0.8358656693158797,1.6717313386317594,1.2929544998304308
GCN,80,2,128,3,1,0.0,0.001,0.0,0.5952737499543446,0.5915159873198257,0.8094525000913109,1.6189050001826217,1.2723619768692485,0.5928414901387874,0.588799269544184,0.8143170197224251,1.6286340394448502,1.2761794699198268,0.587454952761274,0.5830760396747712,0.8250900944774521,1.6501801889549041,1.2845933944073136
GCN,81,0,128,3,1,0.0,0.001,0.0005,0.5750827895198208,0.5711647088338672,0.8498344209603584,1.6996688419207169,1.303713481529096,0.5678597516435354,0.5638908101591948,0.8642804967129292,1.7285609934258583,1.3147475017758574,0.5711196820944366,0.5672136572066098,0.8577606358111267,1.7155212716222534,1.3097790926802326
GCN,81,1,128,3,1,0.0,0.001,0.0005,0.5453272621018798,0.5275306358973213,0.9093454757962404,1.8186909515924807,1.3485885034333047,0.5407840272705138,0.5217469504926856,0.9184319454589724,1.8368638909179449,1.3553095184930801,0.5477442730247779,0.5307444909552994,0.9045114539504441,1.8090229079008882,1.3449992222677634
GCN,81,2,128,3,1,0.0,0.001,0.0005,0.570205875549387,0.5683101702996209,0.859588248901226,1.719176497802452,1.3111737100027792,0.5745799853907962,0.5728496010466987,0.8508400292184076,1.7016800584368152,1.3044845949403985,0.5690074997565014,0.5671376235162227,0.8619850004869972,1.7239700009739944,1.3130003811781603
GCN,82,0,128,3,1,0.0,0.0003,0.0,0.5355873185935521,0.5192373519326656,0.9288253628128957,1.8576507256257915,1.3629566117913627,0.5321645970294618,0.5151575146962724,0.9356708059410762,1.8713416118821524,1.3679698870523986,0.537829203677731,0.5215619337123014,0.924341592644538,1.848683185289076,1.3596628939884607
GCN,82,1,128,3,1,0.0,0.0003,0.0,0.5501607090678874,0.5478497739727523,0.8996785818642252,1.7993571637284504,1.3414011941728883,0.5509130752373995,0.5487887918593769,0.8981738495252009,1.7963476990504017,1.3402789631455094,0.5516596540439458,0.54973767933134,0.8966806919121084,1.7933613838242168,1.3391644349459915
