model,fold,num_layers,hidden_dim,heads,lr,test_mse,test_mae,test_rmse
GAT,4,3,16,4,0.01,7723009.5,2417.423583984375,2779.0303164953057
GAT,4,3,16,4,0.1,2.0495803356170654,1.217199683189392,1.4316355456669358
GAT,4,3,16,4,0.001,5144116.0,1972.0625,2268.064372984153
GAT,4,3,16,8,0.01,911281.75,830.77587890625,954.6107845609121
GAT,4,3,16,8,0.1,2.0503249168395996,1.2387315034866333,1.43189556771421
GAT,4,3,16,8,0.001,844129.1875,799.6895751953125,918.7650338906025
GAT,4,3,32,2,0.01,1097094.625,912.03857421875,1047.4228491874712
GAT,4,3,32,2,0.1,2.275657892227173,1.391977071762085,1.5085283862848498
GAT,4,3,32,2,0.001,408431.0,557.5654907226562,639.0860661914012
GAT,4,3,32,4,0.01,732856.9375,743.9212036132812,856.0706381485116
GAT,4,3,32,4,0.1,449.72113037109375,21.15826416015625,21.206629396749822
GAT,4,3,32,4,0.001,85126.484375,252.42312622070312,291.76443301917385
GAT,4,3,32,8,0.01,647512.125,700.7789916992188,804.6813810446964
GAT,4,3,32,8,0.1,2.0503697395324707,1.2389415502548218,1.431911219151687
GAT,4,3,32,8,0.001,2674142.0,1422.8975830078125,1635.2804040897695
GAT,4,3,64,2,0.01,191592.359375,379.4367370605469,437.71264475109695
GAT,4,3,64,2,0.1,2.0494065284729004,1.2185193300247192,1.4315748420787857
GAT,4,3,64,2,0.001,99407.078125,276.0965576171875,315.28888043348434
GAT,4,3,64,4,0.01,247920.65625,434.0223083496094,497.91631450475694
GAT,4,3,64,4,0.1,2.05511474609375,1.2532230615615845,1.4335671404206187
GAT,4,3,64,4,0.001,3694455.5,1670.9091796875,1922.0966416910467
GAT,4,3,64,8,0.01,1505777.375,1066.64111328125,1227.1012081324018
GAT,4,3,64,8,0.1,2.3824427127838135,1.4273383617401123,1.5435163467821822
GAT,4,3,64,8,0.001,1994.59375,39.665000915527344,44.660874935451055
GAT,4,4,16,2,0.01,87298.9765625,258.3295593261719,295.4640021432391
GAT,4,4,16,2,0.1,15.200945854187012,3.62656569480896,3.8988390392765653
GAT,4,4,16,2,0.001,10928545.0,2876.751708984375,3305.8349928573266
GAT,4,4,16,4,0.01,99280.578125,274.94537353515625,315.08820689610076
GAT,4,4,16,4,0.1,6.137992858886719,2.02213454246521,2.4774972974529597
GAT,4,4,16,4,0.001,1238381.75,969.767333984375,1112.826019645479
GAT,4,4,16,8,0.01,1109611.125,917.0126953125,1053.3808072107636
GAT,4,4,16,8,0.1,2.050544500350952,1.2119897603988647,1.4319722414736091
GAT,4,4,16,8,0.001,1272017.0,981.9259033203125,1127.8373109628888
GAT,4,4,32,2,0.01,413287.84375,558.3629150390625,642.8746718840306
GAT,4,4,32,2,0.1,2.049685001373291,1.2352274656295776,1.4316720998096215
GAT,4,4,32,2,0.001,256887.390625,439.1763916015625,506.8405968596044
GAT,4,4,32,4,0.01,1710.9534912109375,35.17435836791992,41.36367357006553
GAT,4,4,32,4,0.1,2.049203634262085,1.2312625646591187,1.4315039763347097
GAT,4,4,32,4,0.001,1818063.0,1172.37646484375,1348.3556652456355
GAT,4,4,32,8,0.01,89754.453125,261.4646911621094,299.59047569140114
GAT,4,4,32,8,0.1,2.050165891647339,1.2137653827667236,1.4318400370318394
GAT,4,4,32,8,0.001,1317.635498046875,30.561861038208008,36.29924927662933
GAT,4,4,64,2,0.01,97085.8046875,271.8559265136719,311.5859507222686
GAT,4,4,64,2,0.1,2.048975706100464,1.2270561456680298,1.4314243626892984
GAT,4,4,64,2,0.001,607217.6875,679.36279296875,779.2417388076693
GAT,4,4,64,4,0.01,753000.0625,755.5177612304688,867.7557620091036
GAT,4,4,64,4,0.1,2.0610721111297607,1.1874691247940063,1.4356434484682332
GAT,4,4,64,4,0.001,1213214.0,957.0070190429688,1101.4599402611063
GAT,4,4,64,8,0.01,32519.025390625,157.778076171875,180.33032299262652
GAT,4,4,64,8,0.1,2.049518585205078,1.2340770959854126,1.4316139791176523
GAT,4,4,64,8,0.001,6516.8515625,69.2391357421875,80.72701878863111
