model,fold,num_layers,hidden_dim,heads,lr,test_mse,test_mae,test_rmse
GAT,4,3,32,4,0.001,1248055.875,973.8059692382812,1117.1642112957254
GAT,4,3,32,4,0.01,665093.3125,708.5560913085938,815.5325330727156
GAT,4,3,32,4,0.1,2.048975706100464,1.2246651649475098,1.4314243626892984
GAT,4,3,32,8,0.001,17770.998046875,117.78649139404297,133.3079069180632
GAT,4,3,32,8,0.01,386781.03125,541.4912109375,621.9172221847534
GAT,4,3,32,8,0.1,2.0500376224517822,1.2144289016723633,1.4317952445974187
GAT,4,3,64,2,0.001,2280954.5,1311.91845703125,1510.282920515226
GAT,4,3,64,2,0.01,6178281.5,2162.352783203125,2485.614913859345
GAT,4,3,64,2,0.1,2.0542330741882324,1.200534701347351,1.4332595976264149
GAT,4,3,64,4,0.001,2865426.25,1471.2183837890625,1692.7569967363893
GAT,4,3,64,4,0.01,420894.53125,565.6160888671875,648.7638485997813
GAT,4,3,64,4,0.1,2.08290696144104,1.2901394367218018,1.443227965860224
GAT,4,3,64,8,0.001,2205478.25,1290.6824951171875,1485.0852669123076
GAT,4,3,64,8,0.01,1912028.5,1201.7469482421875,1382.7611869010498
GAT,4,3,64,8,0.1,2.9061999320983887,1.5488909482955933,1.704758027433333
GAT,4,3,128,2,0.001,599561.25,674.3898315429688,774.3134055406764
GAT,4,3,128,2,0.01,1158877.5,937.355224609375,1076.511727757761
GAT,4,3,128,2,0.1,2.0490224361419678,1.223191738128662,1.4314406855130142
GAT,4,3,128,4,0.001,3408850.5,1606.5107421875,1846.3072604526042
GAT,4,3,128,4,0.01,910381.1875,830.9713745117188,954.1389770363644
GAT,4,3,128,4,0.1,2.7193515300750732,1.0527241230010986,1.6490456422049309
GAT,4,3,128,8,0.001,55.4343147277832,5.705249786376953,7.445422400897293
GAT,4,3,128,8,0.01,18513514.0,3741.154541015625,4302.733317322839
GAT,4,3,128,8,0.1,1285603065856.0,986092.8125,1133844.3746193743
GAT,4,4,32,2,0.001,365927.28125,526.7075805664062,604.9192353116241
GAT,4,4,32,2,0.01,605083.0625,677.3340454101562,777.8708520699307
GAT,4,4,32,2,0.1,5699523.5,2077.281005859375,2387.3674832333627
GAT,4,4,32,4,0.001,36979.15625,167.28314208984375,192.299652235775
GAT,4,4,32,4,0.01,6.862463474273682,2.1512258052825928,2.619630407953321
GAT,4,4,32,4,0.1,2.049564838409424,1.234411358833313,1.4316301332430188
GAT,4,4,32,8,0.001,786359.6875,772.0677490234375,886.7692414038728
GAT,4,4,32,8,0.01,75421.34375,239.71334838867188,274.6294662813879
GAT,4,4,32,8,0.1,2.049099922180176,1.221794605255127,1.431467751009493
GAT,4,4,64,2,0.001,427268.15625,568.2301025390625,653.6575221398435
GAT,4,4,64,2,0.01,629233.125,689.1061401367188,793.2421603772709
GAT,4,4,64,2,0.1,2.0528650283813477,1.2040694952011108,1.432782268309232
GAT,4,4,64,4,0.001,369944.65625,529.964111328125,608.2307590462685
GAT,4,4,64,4,0.01,311398.5,484.45709228515625,558.0309131222033
GAT,4,4,64,4,0.1,2.049992561340332,1.2370495796203613,1.4317795086326428
GAT,4,4,64,8,0.001,75634.5,238.41429138183594,275.0172721848575
GAT,4,4,64,8,0.01,40373.3203125,175.74351501464844,200.9311332583878
GAT,4,4,64,8,0.1,2.052879571914673,1.2476922273635864,1.4327873435770826
GAT,4,4,128,2,0.001,306166.40625,480.373046875,553.3230577610154
GAT,4,4,128,2,0.01,116264.2890625,297.5060119628906,340.97549627869154
GAT,4,4,128,2,0.1,2.0567052364349365,1.256557822227478,1.4341217648564353
GAT,4,4,128,4,0.001,556383.5,647.8212890625,745.9111877428841
GAT,4,4,128,4,0.01,225052.734375,411.62646484375,474.39723268058805
GAT,4,4,128,4,0.1,11177139634176.0,2907563.75,3343222.941141676
GAT,4,4,128,8,0.001,984390.1875,861.9194946289062,992.1643954002784
GAT,4,4,128,8,0.01,306261.1875,482.15728759765625,553.4086984318191
GAT,4,4,128,8,0.1,4.146105103910175e+17,559983168.0,643902562.8082385
