model,config_id,fold,hidden_dim,num_layers,heads,dropout,lr,weight_decay,train_acc,train_f1,train_mae,train_mse,train_rmse,val_acc,val_f1,val_mae,val_mse,val_rmse,test_acc,test_f1,test_mae,test_mse,test_rmse
SAGE,14,0,64,2,1,0.3,0.0003,0.0,0.5192242134995617,0.4366566938787851,0.9615515730008766,1.9231031460017531,1.3867599453408486,0.5182858534209885,0.43408378729088826,0.9634282931580229,1.9268565863160458,1.388112598572625,0.5135966962755182,0.4288563212700458,0.9728066074489637,1.9456132148979275,1.3948523989648252
SAGE,14,1,64,2,1,0.3,0.0003,0.0,0.5188589656179994,0.47758424175052017,0.9622820687640011,1.9245641375280023,1.3872866097270609,0.5155101046992939,0.4746021137918777,0.9689797906014123,1.9379595812028245,1.3921061673603865,0.5196743026336295,0.47736699667834226,0.9606513947327412,1.9213027894654824,1.3861106699919319
SAGE,14,2,64,2,1,0.3,0.0003,0.0,0.5461972071052023,0.3529054995894391,0.9075325371026456,1.8149920255183414,1.3472163989197656,0.5469198928658389,0.35381731575092124,0.9060141222303384,1.811882152422693,1.3460617193957687,0.5454173565793319,0.3522670902204763,0.9090873672932697,1.8180968150384729,1.348368204548918
SAGE,15,0,64,2,1,0.3,0.0003,0.0005,0.5238750365247882,0.5123761813384065,0.9522499269504237,1.9044998539008473,1.3800361784753497,0.5207207207207207,0.5093581869904055,0.9585585585585585,1.917117117117117,1.3845999845143424,0.52306373694873,0.5120049995113647,0.9538725261025401,1.9077450522050803,1.3812114436990015
SAGE,15,1,64,2,1,0.3,0.0003,0.0005,0.5164605045290738,0.4785817307067239,0.9670789909418526,1.9341579818837051,1.3907400842298698,0.5216459702946189,0.4841846427827363,0.9567080594107621,1.9134161188215242,1.3832628523970143,0.517141966651083,0.47907153481768017,0.9657160666978338,1.9314321333956677,1.3897597394498329
SAGE,15,2,64,2,1,0.3,0.0003,0.0005,0.5214215274480442,0.47709657667977523,0.9571569451039118,1.9143138902078236,1.383587326556522,0.5204285366447529,0.4775168258610578,0.9591429267104943,1.9182858534209886,1.3850219685698089,0.518963670010714,0.4755166981825596,0.9620726599785722,1.9241453199571443,1.3871356530480876
SAGE,16,0,64,2,1,0.0,0.001,0.0,0.5473970000973994,0.517420576377377,0.9052059998052011,1.8104119996104022,1.3455155144443345,0.5448746043340638,0.5151687964433014,0.9102507913318724,1.8205015826637447,1.3492596424201477,0.5392901667445847,0.5088765225786035,0.9214196665108306,1.8428393330216613,1.3575121852203247
SAGE,16,1,64,2,1,0.0,0.001,0.0,0.5238750365247882,0.45565600831118286,0.9522499269504237,1.9044998539008473,1.3800361784753497,0.5229121012904797,0.45389941224289143,0.9541757974190407,1.9083515948380814,1.3814309953226334,0.5211352657004831,0.4522685151447483,0.9577294685990339,1.9154589371980677,1.3840010611260627
SAGE,16,2,64,2,1,0.0,0.001,0.0,0.5121808685488878,0.4605040489024912,0.9756382629022243,1.9512765258044487,1.3968809991564952,0.5101046992938885,0.45932858557922296,0.9797906014122231,1.9595812028244461,1.399850421589552,0.5047628323755722,0.453790434065385,0.9904743352488555,1.980948670497711,1.4074617829616942
SAGE,17,0,64,2,1,0.0,0.001,0.0005,0.5705537157884484,0.5670019199829849,0.8588925684231031,1.7177851368462063,1.3106430241855356,0.5743851960068176,0.5708911477555468,0.8512296079863647,1.7024592159727294,1.3047832065031837,0.5719767804269908,0.5685742564987698,0.8560464391460184,1.7120928782920368,1.3084696703752965
SAGE,17,1,64,2,1,0.0,0.001,0.0005,0.5672299600662316,0.5635085693268422,0.8655400798675368,1.7310801597350736,1.3157051948423224,0.5615290966642318,0.557921668915746,0.8769418066715364,1.7538836133430729,1.324342709929372,0.568100358422939,0.5644275736175824,0.8637992831541219,1.7275985663082438,1.3143814386654447
SAGE,17,2,64,2,1,0.0,0.001,0.0005,0.5220180917248013,0.5038802882829968,0.9559638165503975,1.911927633100795,1.382724713419412,0.517944971999026,0.4988340844211857,0.9641100560019479,1.9282201120038958,1.3886036554769312,0.5173078796142982,0.49863108838342707,0.9653842407714035,1.930768481542807,1.3895209539775955
SAGE,18,0,64,2,1,0.0,0.0003,0.0,0.5298894516411805,0.46229882797104416,0.940221096717639,1.880442193435278,1.3712921619535634,0.5275383491599708,0.4560379262498423,0.9449233016800584,1.889846603360117,1.3747169175361584,0.527875175315568,0.4587067243238138,0.9442496493688639,1.8884992987377278,1.3742268003272704
SAGE,18,1,64,2,1,0.0,0.0003,0.0,0.5533140157787085,0.5499882691460884,0.893371968442583,1.786743936885166,1.3366914142333548,0.5456050645239835,0.54220388764084,0.9087898709520331,1.8175797419040662,1.348176450582069,0.5475105189340813,0.5442092144796412,0.9049789621318373,1.8099579242636745,1.3453467672922377
SAGE,18,2,64,2,1,0.0,0.0003,0.0,0.5265105859722171,0.4766088443721568,0.9469788280555657,1.8939576561111313,1.3762113413684438,0.5259800340881422,0.4761917008435725,0.9480399318237156,1.8960798636474312,1.3769821580715675,0.5252556735170936,0.31682252889621065,0.9494691730787962,1.8989188662705756,1.378012650983501
SAGE,19,0,64,2,1,0.0,0.0003,0.0005,0.516411804811532,0.30876934820074214,0.9671033408006233,1.9341336320249343,1.3907313299213957,0.519308497686876,0.31108802779639744,0.9613343072802533,1.9226199172145118,1.386585704965442,0.5160121552127163,0.3094717881783126,0.9678782920367773,1.9356591865357644,1.3912796938558991
SAGE,19,1,64,2,1,0.0,0.0003,0.0005,0.5123697282555761,0.3194607932760449,0.9752483685594624,1.9504845621895393,1.3965974946954256,0.5120038957876796,0.4777930386250733,0.9759922084246409,1.9519844168492817,1.3971343589108678,0.5113955119214586,0.47766746509088787,0.9772089761570828,1.9544179523141656,1.3980049900891505
SAGE,19,2,64,2,1,0.0,0.0003,0.0005,0.5172821018542192,0.51727421508756,0.9654357962915616,1.9308715925831232,1.3895580565716292,0.517263209155101,0.5172401247630882,0.9654735816897979,1.9309471633795958,1.3895852486909883,0.5181455147560144,0.5181367450525833,0.9637089704879712,1.9274179409759424,1.388314784541295
SAGE,20,0,64,2,1,0.3,0.001,0.0,0.5464230057465667,0.5325355082428568,0.9071539885068667,1.8143079770137334,1.3469625002255012,0.5423423423423424,0.5285769649803896,0.9153153153153153,1.8306306306306306,1.3530079935575512,0.541023842917251,0.5271286594595976,0.9179523141654979,1.8359046283309959,1.354955581681922
SAGE,20,1,64,2,1,0.3,0.001,0.0,0.5636261809681504,0.5229722589872688,0.8727476380636993,1.7454952761273985,1.3211719328412175,0.5590942293644996,0.5178349564085447,0.8818115412710007,1.7636230825420014,1.3280147147309782,0.5584580021817048,0.5179885575752897,0.8830839956365903,1.7661679912731807,1.328972532174078
SAGE,20,2,64,2,1,0.3,0.001,0.0,0.525719225196927,0.4623991184286951,0.9485615496061458,1.8971230992122916,1.3773609182826017,0.5257852447041637,0.46137817209120213,0.9484295105916728,1.8968590211833456,1.377265051173283,0.5227232882049284,0.459100808042498,0.9545534235901432,1.9091068471802863,1.3817043269745835
SAGE,21,0,64,2,1,0.3,0.001,0.0005,0.5424661536963086,0.503227648947394,0.9150676926073829,1.8301353852147657,1.3528249647366675,0.5409301193084977,0.5006239883465802,0.9181397613830046,1.8362795227660091,1.3550939165851232,0.5369136668225027,0.49744228021211934,0.9261726663549945,1.852345332709989,1.3610089392469062
SAGE,21,1,64,2,1,0.3,0.001,0.0005,0.49942777831888574,0.3663861460340885,1.0011444433622285,2.002288886724457,1.4150225746342202,0.4971025079133187,0.3642931888547277,1.0057949841733627,2.0115899683467253,1.41830531563085,0.49826632382733366,0.3641187855729594,1.0034673523453328,2.0069347046906656,1.4166632291023389
SAGE,21,2,64,2,1,0.3,0.001,0.0005,0.5541595139827361,0.522591954007328,0.8916809720345277,1.7833619440690553,1.3354257538586918,0.5528122717311906,0.5200391560771587,0.8943754565376187,1.7887509130752375,1.3374419288609272,0.5519820785039447,0.5198701758524139,0.8960358429921107,1.7920716859842214,1.3386828175427596
SAGE,22,0,64,2,1,0.3,0.0003,0.0,0.49268286743936884,0.4574855910710899,1.0146342651212623,2.0292685302425246,1.4245239661874856,0.4879961042123204,0.4524083331431137,1.0240077915753591,2.0480155831507183,1.431088950118307,0.4885850085709833,0.45421799879167046,1.0228299828580334,2.045659965716067,1.4302656975947046
SAGE,22,1,64,2,1,0.3,0.0003,0.0,0.5052595694944969,0.3222431358947621,0.9891764877763709,1.9780486023181065,1.406431158044398,0.5046505965424884,0.3208773488949154,0.990163136109082,1.979790601412223,1.4070503194314776,0.5021817048465015,0.32024158235775385,0.9952664796633941,1.9901628486831853,1.4107313169711606
SAGE,22,2,64,2,1,0.3,0.0003,0.0,0.5047907763857945,0.36616974198388286,0.9904184472284111,1.9808368944568222,1.4074220740264174,0.5023131239347456,0.36330835726477156,0.9953737521305089,1.9907475042610179,1.4109385189514878,0.503983636894906,0.36479888457872234,0.992032726210188,1.984065452420376,1.4085685827890582
SAGE,23,0,64,2,1,0.3,0.0003,0.0005,0.5230836661147366,0.5153523849212573,0.9538326677705269,1.9076653355410538,1.3811825858810463,0.5168736303871438,0.5085655886070762,0.9662527392257122,1.9325054784514244,1.3901458479064075,0.5217780894498987,0.5141511696355077,0.9564438211002025,1.912887642200405,1.3830718138261675
SAGE,23,1,64,2,1,0.3,0.0003,0.0005,0.5012905425148534,0.44050978943310815,0.9974189149702932,1.9948378299405864,1.412387280437128,0.4993425858290723,0.29434691549752506,1.0012661309958608,2.002483564645727,1.4150913626496795,0.4981689262895434,0.43810680578530437,1.0036621474209133,2.0073242948418266,1.416800725169855
SAGE,23,2,64,2,1,0.3,0.0003,0.0005,0.5279837344923725,0.5256371416620745,0.944032531015255,1.88806506203051,1.3740687981431314,0.5283175066958851,0.5259963427591475,0.9433649866082299,1.8867299732164597,1.3735828963759193,0.5302425245933574,0.5278975060189531,0.9395149508132853,1.8790299016265706,1.3707771159552418
SAGE,24,0,64,3,1,0.0,0.001,0.0,0.5218296483880394,0.40779174551271263,0.9563407032239213,1.9126814064478426,1.3829972546783462,0.5212076941806671,0.40677608337901455,0.9575846116386657,1.9151692232773314,1.3838963918145504,0.5221676796010597,0.40887687862722255,0.9556646407978806,1.9113292815957612,1.3825083296659595
SAGE,24,1,64,3,1,0.0,0.001,0.0,0.5761663582351222,0.5682788713204128,0.8476672835297555,1.695334567059511,1.3020501399944286,0.5668371073776479,0.5586192184542061,0.8663257852447042,1.7326515704894083,1.3163022337173969,0.5679250428549166,0.5601831061736142,0.8641499142901667,1.7282998285803335,1.314648176730312
SAGE,24,2,64,3,1,0.0,0.001,0.0,0.5002982821383786,0.3353625746346931,0.9994034357232429,1.9988068714464857,1.4137916647959436,0.5004139274409545,0.33550025064399774,0.999172145118091,1.998344290236182,1.413628059369289,0.500652576215058,0.33559043144920014,0.9986948475698841,1.9973896951397683,1.4132903789171454
SAGE,25,0,64,3,1,0.0,0.001,0.0005,0.5241550599006526,0.4617366591328458,0.9516898801986948,1.9033797603973897,1.379630298448606,0.5252008765522279,0.46347893079654323,0.9495982468955442,1.8991964937910883,1.378113382052104,0.5200249337696743,0.4570940191858823,0.9599501324606514,1.9199002649213028,1.3856046567911435
SAGE,25,1,64,3,1,0.0,0.001,0.0005,0.509216421544755,0.48844985859260215,0.9815671569104899,1.9631343138209798,1.4011189506323078,0.5092281470659848,0.48806712881652103,0.9815437058680302,1.9630874117360604,1.4011022131650712,0.5104994545737884,0.48979689112645863,0.9790010908524233,1.9580021817048465,1.399286311554875
SAGE,25,2,64,3,1,0.0,0.001,0.0005,0.5660907995178787,0.565587776349278,0.8678184009642427,1.7356368019284854,1.317435691762025,0.566691015339664,0.5660665495796393,0.866617969320672,1.733235938641344,1.316524188399645,0.5657153988506867,0.565206068138467,0.8685692022986267,1.7371384045972533,1.3180054645551562
SAGE,26,0,64,3,1,0.0,0.0003,0.0,0.5324705366708873,0.50060106567678,0.9350589266582254,1.8701178533164509,1.3675225238790223,0.5292914536157779,0.4971061180415821,0.9414170927684441,1.8828341855368882,1.372164051976617,0.5329203677731027,0.5015118809879207,0.9341592644537946,1.8683185289075892,1.3668644881287937
SAGE,26,1,64,3,1,0.0,0.0003,0.0,0.5000486997175416,0.33335497694954874,0.9999026005649168,1.9998052011298335,1.4141446888949636,0.5000730460189919,0.3333657966497857,0.9998539079620161,1.9997078159240322,1.4141102559291592,0.5000389590151161,0.3333506480014544,0.9999220819697678,1.9998441639395357,1.4141584649322492
SAGE,26,2,64,3,1,0.0,0.0003,0.0,0.5032445791786893,0.4114977321450773,0.9935108416426215,1.987021683285243,1.4096175663225976,0.49924519113708304,0.40375268380451407,1.001509617725834,2.003019235451668,1.415280620743345,0.5029317229960066,0.41055840570792146,0.9941365540079867,1.9882731080159735,1.4100613844850776
SAGE,27,0,64,3,1,0.0,0.0003,0.0005,0.5001947988701666,0.3347793298211419,0.9996104022596669,1.9992208045193338,1.4139380483314443,0.5003652300949598,0.334618843386829,0.9992695398100804,1.9985390796201608,1.41369695466184,0.500409069658719,0.3353093378847624,0.999181860682562,1.998363721365124,1.4136349321395265
SAGE,27,1,64,3,1,0.0,0.0003,0.0005,0.48429434109282166,0.484280856285802,1.0314113178143567,2.0628226356287134,1.4362529845499759,0.48677867056245433,0.48672292760616653,1.0264426588750912,2.0528853177501825,1.4327893487007022,0.4845137914913511,0.4844871567692831,1.0309724170172978,2.0619448340345956,1.4359473646462797
SAGE,27,2,64,3,1,0.0,0.0003,0.0005,0.5383079489146183,0.4834874527208175,0.9233841021707635,1.846768204341527,1.3589584998599211,0.5388848307767227,0.48672813815643956,0.9222303384465547,1.8444606768931093,1.3581092286311545,0.5353072952176877,0.4801022393521086,0.9293854095646246,1.8587708191292491,1.3633674556513549
